X,Y
-4.324328572979636647e+02,-1.536952753736959210e+02
-4.291280733119903061e+02,-1.512154773893043682e+02
-4.258027078454215939e+02,-1.487417641845034382e+02
-4.224580822992215303e+02,-1.462753687234765891e+02
-4.190955249102785842e+02,-1.438175108003295293e+02
-4.157163695842125435e+02,-1.413693955820325812e+02
-4.123219547371153340e+02,-1.389322121748125198e+02
-4.089136221476746300e+02,-1.365071322161006151e+02
-4.054927158210984430e+02,-1.340953084941084796e+02
-4.020605808662142522e+02,-1.316978735970510286e+02
-3.986185623870790096e+02,-1.293159385939835602e+02
-3.951680043904009949e+02,-1.269505917491712665e+02
-3.917102487100148096e+02,-1.246028972718453076e+02
-3.882466339496278351e+02,-1.222738941031511644e+02
-3.847784944449879276e+02,-1.199645947420202816e+02
-3.813071592465873891e+02,-1.176759841116427907e+02
-3.778339511239611852e+02,-1.154090184681460869e+02
-3.743601855925859923e+02,-1.131646243530138491e+02
-3.708871699643380566e+02,-1.109436975907147769e+02
-3.674162024224071388e+02,-1.087471023329310498e+02
-3.639485711215104971e+02,-1.065756701507031323e+02
-3.604855533141994783e+02,-1.044301991757320138e+02
-3.570284145039790928e+02,-1.023114532919949937e+02
-3.535784076259250810e+02,-1.002201613787603947e+02
-3.501367722554008424e+02,-9.815701660599484057e+01
-3.467047338454319743e+02,-9.612267578307782401e+01
-3.432835029932326165e+02,-9.411775876165624766e+01
-3.398742747363106105e+02,-9.214284789337683890e+01
-3.364782278785298786e+02,-9.019848754316022621e+01
-3.330965243464384002e+02,-8.828518365858330696e+01
-3.297303085761102466e+02,-8.640340339585056029e+01
